building_name,full_timestamp,region,region_id,usage_kwh_norm_orig,usage_pb,apparent_temperature_norm,temp_lag_1h,temp_lag_24h,precipitation,is_day,is_holiday,is_weekend,hour,day_of_week,month,season,lag_1h,lag_24h,rollmean_24h,y_next,usage_kwh_norm,building_id,DateTime,hour_sin,hour_cos,usage_kwh_normalised,normalized_temperature,target_next_hour
Aberdeen 33_11kV,2007-05-08 01:00:00,NSW,1,0.05856117,0.3043951,0.46551725,0.47126436,0.3716475,0.0,0,0,0,1,1,5,Autumn,0.39141542,0.21825075,0.33245948,0.23958644,0.05856117,,,,,,,
Aberdeen 33_11kV,2007-05-08 02:00:00,NSW,1,0.0583663,0.23958644,0.46168584,0.46551725,0.36206895,0.0,0,0,0,2,1,5,Autumn,0.3043951,0.22487906,0.3360488,0.23488468,0.0583663,,,,,,,
Aberdeen 33_11kV,2007-05-08 03:00:00,NSW,1,0.05835216,0.23488468,0.45785442,0.46168584,0.35249043,0.0,0,0,0,3,1,5,Autumn,0.23958644,0.2204387,0.33666164,0.23274752,0.05835216,,,,,,,
Aberdeen 33_11kV,2007-05-08 04:00:00,NSW,1,0.058345735,0.23274752,0.4559387,0.45785442,0.34291187,0.0,0,0,0,4,1,5,Autumn,0.23488468,0.22463498,0.33726355,0.2355339,0.058345735,,,,,,,
Aberdeen 33_11kV,2007-05-08 05:00:00,NSW,1,0.058354113,0.2355339,0.44252872,0.4559387,0.33333334,0.0,0,0,0,5,1,5,Autumn,0.23274752,0.22818701,0.33760157,0.255031,0.058354113,,,,,,,
Aberdeen 33_11kV,2007-05-08 06:00:00,NSW,1,0.05841274,0.255031,0.4329502,0.44252872,0.3218391,0.0,0,0,0,6,1,5,Autumn,0.2355339,0.29104188,0.33790767,0.3340676,0.05841274,,,,,,,
Aberdeen 33_11kV,2007-05-08 07:00:00,NSW,1,0.05865039,0.3340676,0.42720306,0.4329502,0.31417623,0.0,0,0,0,7,1,5,Autumn,0.255031,0.37109688,0.33640724,0.34947625,0.05865039,,,,,,,
Aberdeen 33_11kV,2007-05-08 08:00:00,NSW,1,0.05869672,0.34947625,0.42145595,0.42720306,0.31034482,0.0,1,0,0,8,1,5,Autumn,0.3340676,0.4097145,0.33486435,0.3590718,0.05869672,,,,,,,
Aberdeen 33_11kV,2007-05-08 09:00:00,NSW,1,0.058725573,0.3590718,0.43103448,0.42145595,0.34291187,0.0,1,0,0,9,1,5,Autumn,0.34947625,0.37147352,0.33235443,0.35127765,0.058725573,,,,,,,
Aberdeen 33_11kV,2007-05-08 10:00:00,NSW,1,0.058702137,0.35127765,0.46360153,0.43103448,0.4157088,0.0,1,0,0,10,1,5,Autumn,0.3590718,0.35819957,0.33183768,0.36622912,0.058702137,,,,,,,
Aberdeen 33_11kV,2007-05-08 11:00:00,NSW,1,0.058747094,0.36622912,0.49425286,0.46360153,0.46934867,0.0,1,0,0,11,1,5,Autumn,0.35127765,0.36540025,0.33154926,0.36375743,0.058747094,,,,,,,
Aberdeen 33_11kV,2007-05-08 12:00:00,NSW,1,0.058739662,0.36375743,0.52873564,0.49425286,0.51532567,0.0,1,0,0,12,1,5,Autumn,0.36622912,0.36438683,0.3315838,0.3569185,0.058739662,,,,,,,
Aberdeen 33_11kV,2007-05-08 13:00:00,NSW,1,0.0587191,0.3569185,0.56130266,0.52873564,0.55172414,0.0,1,0,0,13,1,5,Autumn,0.36375743,0.36114702,0.33155757,0.3324322,0.0587191,,,,,,,
Aberdeen 33_11kV,2007-05-08 14:00:00,NSW,1,0.058645472,0.3324322,0.58429116,0.56130266,0.57088125,0.0,1,0,0,14,1,5,Autumn,0.3569185,0.3449566,0.33138138,0.38467562,0.058645472,,,,,,,
Aberdeen 33_11kV,2007-05-08 15:00:00,NSW,1,0.05880256,0.38467562,0.59386975,0.58429116,0.5766283,0.0,1,0,0,15,1,5,Autumn,0.3324322,0.3422384,0.33085954,0.41598102,0.05880256,,,,,,,
Aberdeen 33_11kV,2007-05-08 16:00:00,NSW,1,0.05889669,0.41598102,0.6091954,0.59386975,0.5804598,0.0,1,0,0,16,1,5,Autumn,0.38467562,0.3693884,0.33262777,0.42100242,0.05889669,,,,,,,
Aberdeen 33_11kV,2007-05-08 17:00:00,NSW,1,0.05891179,0.42100242,0.60536397,0.6091954,0.5785441,0.0,1,0,0,17,1,5,Autumn,0.41598102,0.37163708,0.33456913,0.46392655,0.05891179,,,,,,,
Aberdeen 33_11kV,2007-05-08 18:00:00,NSW,1,0.059040856,0.46392655,0.6015326,0.60536397,0.57471263,0.0,1,0,0,18,1,5,Autumn,0.42100242,0.3831765,0.336626,0.48608118,0.059040856,,,,,,,
Aberdeen 33_11kV,2007-05-08 19:00:00,NSW,1,0.05910747,0.48608118,0.57088125,0.6015326,0.53831416,0.0,0,0,0,19,1,5,Autumn,0.46392655,0.386342,0.3399906,0.43337566,0.05910747,,,,,,,
Aberdeen 33_11kV,2007-05-08 20:00:00,NSW,1,0.058948994,0.43337566,0.5440613,0.57088125,0.51341,0.0,0,0,0,20,1,5,Autumn,0.48608118,0.35678843,0.3441464,0.38598144,0.058948994,,,,,,,
Aberdeen 33_11kV,2007-05-08 21:00:00,NSW,1,0.058806486,0.38598144,0.52681994,0.5440613,0.49425286,0.0,0,0,0,21,1,5,Autumn,0.43337566,0.3228726,0.3473375,0.40289912,0.058806486,,,,,,,
Aberdeen 33_11kV,2007-05-08 22:00:00,NSW,1,0.058857355,0.40289912,0.5191571,0.52681994,0.4789272,0.0,0,0,0,22,1,5,Autumn,0.38598144,0.34292972,0.34996706,0.40528405,0.058857355,,,,,,,
Aberdeen 33_11kV,2007-05-08 23:00:00,NSW,1,0.058864526,0.40528405,0.5095785,0.5191571,0.4731801,0.0,0,0,0,23,1,5,Autumn,0.40289912,0.35843125,0.35246578,0.44678712,0.058864526,,,,,,,
Aberdeen 33_11kV,2007-05-09 00:00:00,NSW,1,0.05898932,0.44678712,0.49808428,0.5095785,0.47126436,0.0,0,0,0,0,2,5,Autumn,0.40528405,0.39141542,0.35441798,0.32072306,0.05898932,,,,,,,
Aberdeen 33_11kV,2007-05-09 01:00:00,NSW,1,0.058610264,0.32072306,0.49616858,0.49808428,0.46551725,0.0,0,0,0,1,2,5,Autumn,0.44678712,0.3043951,0.35672516,0.2606694,0.058610264,,,,,,,
Aberdeen 33_11kV,2007-05-09 02:00:00,NSW,1,0.058429692,0.2606694,0.49616858,0.49616858,0.46168584,0.0,0,0,0,2,2,5,Autumn,0.32072306,0.23958644,0.35740548,0.24747226,0.058429692,,,,,,,
Aberdeen 33_11kV,2007-05-09 03:00:00,NSW,1,0.05839001,0.24747226,0.48659003,0.49616858,0.45785442,0.0,0,0,0,3,2,5,Autumn,0.2606694,0.23488468,0.35828394,0.24110538,0.05839001,,,,,,,
Aberdeen 33_11kV,2007-05-09 04:00:00,NSW,1,0.058370866,0.24110538,0.49042144,0.48659003,0.4559387,0.0,0,0,0,4,2,5,Autumn,0.24747226,0.23274752,0.3588084,0.2627731,0.058370866,,,,,,,
Aberdeen 33_11kV,2007-05-09 05:00:00,NSW,1,0.058436017,0.2627731,0.48850575,0.49042144,0.44252872,0.0,0,0,0,5,2,5,Autumn,0.24110538,0.2355339,0.35915667,0.30161124,0.058436017,,,,,,,
Aberdeen 33_11kV,2007-05-09 06:00:00,NSW,1,0.058552798,0.30161124,0.47509578,0.48850575,0.4329502,0.0,0,0,0,6,2,5,Autumn,0.2627731,0.255031,0.36029163,0.35103235,0.058552798,,,,,,,
Aberdeen 33_11kV,2007-05-09 07:00:00,NSW,1,0.0587014,0.35103235,0.46551725,0.47509578,0.42720306,0.0,0,0,0,7,2,5,Autumn,0.30161124,0.3340676,0.36223248,0.3905742,0.0587014,,,,,,,
Aberdeen 33_11kV,2007-05-09 08:00:00,NSW,1,0.058820296,0.3905742,0.46168584,0.46551725,0.42145595,0.0,1,0,0,8,2,5,Autumn,0.35103235,0.34947625,0.36293933,0.38458642,0.058820296,,,,,,,
Aberdeen 33_11kV,2007-05-09 09:00:00,NSW,1,0.05880229,0.38458642,0.46360153,0.46168584,0.43103448,0.0,1,0,0,9,2,5,Autumn,0.3905742,0.3590718,0.36465174,0.36202168,0.05880229,,,,,,,
Aberdeen 33_11kV,2007-05-09 10:00:00,NSW,1,0.058734443,0.36202168,0.4827586,0.46360153,0.46360153,0.0,1,0,0,10,2,5,Autumn,0.38458642,0.35127765,0.36571485,0.34374246,0.058734443,,,,,,,
Aberdeen 33_11kV,2007-05-09 11:00:00,NSW,1,0.05867948,0.34374246,0.49425286,0.4827586,0.49425286,0.0,1,0,0,11,2,5,Autumn,0.36202168,0.36622912,0.3661625,0.348075,0.05867948,,,,,,,
Aberdeen 33_11kV,2007-05-09 12:00:00,NSW,1,0.058692507,0.348075,0.5095785,0.49425286,0.52873564,0.0,1,0,0,12,2,5,Autumn,0.34374246,0.36375743,0.36522558,0.3725328,0.058692507,,,,,,,
Aberdeen 33_11kV,2007-05-09 13:00:00,NSW,1,0.05876605,0.3725328,0.52873564,0.5095785,0.56130266,0.0,1,0,0,13,2,5,Autumn,0.348075,0.3569185,0.36457214,0.37237918,0.05876605,,,,,,,
Aberdeen 33_11kV,2007-05-09 14:00:00,NSW,1,0.058765586,0.37237918,0.54022986,0.52873564,0.58429116,0.0,1,0,0,14,2,5,Autumn,0.3725328,0.3324322,0.36522275,0.3541495,0.058765586,,,,,,,
Aberdeen 33_11kV,2007-05-09 15:00:00,NSW,1,0.058710773,0.3541495,0.53831416,0.54022986,0.59386975,0.0,1,0,0,15,2,5,Autumn,0.37237918,0.38467562,0.3668872,0.36134028,0.058710773,,,,,,,
Aberdeen 33_11kV,2007-05-09 16:00:00,NSW,1,0.058732394,0.36134028,0.52873564,0.53831416,0.6091954,0.0,1,0,0,16,2,5,Autumn,0.3541495,0.41598102,0.36561528,0.39515328,0.058732394,,,,,,,
Aberdeen 33_11kV,2007-05-09 17:00:00,NSW,1,0.058834065,0.39515328,0.5095785,0.52873564,0.60536397,0.0,1,0,0,17,2,5,Autumn,0.36134028,0.42100242,0.3633386,0.42625427,0.058834065,,,,,,,
Aberdeen 33_11kV,2007-05-09 18:00:00,NSW,1,0.05892758,0.42625427,0.4789272,0.5095785,0.6015326,0.0,1,0,0,18,2,5,Autumn,0.39515328,0.46392655,0.36226153,0.4249063,0.05892758,,,,,,,
Aberdeen 33_11kV,2007-05-09 19:00:00,NSW,1,0.058923528,0.4249063,0.45210728,0.4789272,0.57088125,0.0,0,0,0,19,2,5,Autumn,0.42625427,0.48608118,0.36069185,0.36784965,0.058923528,,,,,,,
Aberdeen 33_11kV,2007-05-09 20:00:00,NSW,1,0.058751967,0.36784965,0.4329502,0.45210728,0.5440613,0.0,0,0,0,20,2,5,Autumn,0.4249063,0.43337566,0.3581429,0.30604786,0.058751967,,,,,,,
Aberdeen 33_11kV,2007-05-09 21:00:00,NSW,1,0.05856614,0.30604786,0.42337164,0.4329502,0.52681994,0.0,0,0,0,21,2,5,Autumn,0.36784965,0.38598144,0.35541266,0.32135862,0.05856614,,,,,,,
Aberdeen 33_11kV,2007-05-09 22:00:00,NSW,1,0.058612175,0.32135862,0.41762453,0.42337164,0.5191571,0.0,0,0,0,22,2,5,Autumn,0.30604786,0.40289912,0.35208207,0.36243427,0.058612175,,,,,,,
Aberdeen 33_11kV,2007-05-09 23:00:00,NSW,1,0.058735684,0.36243427,0.4118774,0.41762453,0.5095785,0.0,0,0,0,23,2,5,Autumn,0.32135862,0.40528405,0.34868455,0.40873945,0.058735684,,,,,,,
Aberdeen 33_11kV,2007-05-10 00:00:00,NSW,1,0.058874916,0.40873945,0.40613025,0.4118774,0.49808428,0.0,0,0,0,0,3,5,Autumn,0.36243427,0.44678712,0.34689915,0.31687614,0.058874916,,,,,,,
Aberdeen 33_11kV,2007-05-10 01:00:00,NSW,1,0.058598697,0.31687614,0.394636,0.40613025,0.49616858,0.0,0,0,0,1,3,5,Autumn,0.40873945,0.32072306,0.34531385,0.24748218,0.058598697,,,,,,,
Aberdeen 33_11kV,2007-05-10 02:00:00,NSW,1,0.05839004,0.24748218,0.38697317,0.394636,0.49616858,0.0,0,0,0,2,3,5,Autumn,0.31687614,0.2606694,0.34515354,0.22525692,0.05839004,,,,,,,
Aberdeen 33_11kV,2007-05-10 03:00:00,NSW,1,0.058323212,0.22525692,0.38122606,0.38697317,0.48659003,0.0,0,0,0,3,3,5,Autumn,0.24748218,0.24747226,0.34460407,0.22080791,0.058323212,,,,,,,
Aberdeen 33_11kV,2007-05-10 04:00:00,NSW,1,0.058309834,0.22080791,0.37356323,0.38122606,0.49042144,0.0,0,0,0,4,3,5,Autumn,0.22525692,0.24110538,0.34367844,0.24069653,0.058309834,,,,,,,
Aberdeen 33_11kV,2007-05-10 05:00:00,NSW,1,0.058369637,0.24069653,0.3716475,0.37356323,0.48850575,0.0,0,0,0,5,3,5,Autumn,0.22080791,0.2627731,0.3428327,0.26287222,0.058369637,,,,,,,
Aberdeen 33_11kV,2007-05-10 06:00:00,NSW,1,0.058436316,0.26287222,0.35632184,0.3716475,0.47509578,0.0,0,0,0,6,3,5,Autumn,0.24069653,0.30161124,0.34191287,0.34024122,0.058436316,,,,,,,
Aberdeen 33_11kV,2007-05-10 07:00:00,NSW,1,0.058668952,0.34024122,0.36206895,0.35632184,0.46551725,0.0,0,0,0,7,3,5,Autumn,0.26287222,0.35103235,0.34029874,0.34654987,0.058668952,,,,,,,
Aberdeen 33_11kV,2007-05-10 08:00:00,NSW,1,0.05868792,0.34654987,0.3659004,0.36206895,0.46168584,0.0,1,0,0,8,3,5,Autumn,0.34024122,0.3905742,0.33984908,0.33632743,0.05868792,,,,,,,
Aberdeen 33_11kV,2007-05-10 09:00:00,NSW,1,0.058657184,0.33632743,0.394636,0.3659004,0.46360153,0.0,1,0,0,9,3,5,Autumn,0.34654987,0.38458642,0.33801475,0.32686692,0.058657184,,,,,,,
Aberdeen 33_11kV,2007-05-10 10:00:00,NSW,1,0.058628738,0.32686692,0.42720306,0.394636,0.4827586,0.0,1,0,0,10,3,5,Autumn,0.33632743,0.36202168,0.33600396,0.3171351,0.058628738,,,,,,,
Aberdeen 33_11kV,2007-05-10 11:00:00,NSW,1,0.058599476,0.3171351,0.46551725,0.42720306,0.49425286,0.0,1,0,0,11,3,5,Autumn,0.32686692,0.34374246,0.33453918,0.3142434,0.058599476,,,,,,,
Aberdeen 33_11kV,2007-05-10 12:00:00,NSW,1,0.05859078,0.3142434,0.5,0.46551725,0.5095785,0.0,1,0,0,12,3,5,Autumn,0.3171351,0.348075,0.33343053,0.30659175,0.05859078,,,,,,,
Aberdeen 33_11kV,2007-05-10 13:00:00,NSW,1,0.058567774,0.30659175,0.5229885,0.5,0.52873564,0.0,1,0,0,13,3,5,Autumn,0.3142434,0.3725328,0.33202088,0.3037199,0.058567774,,,,,,,
Aberdeen 33_11kV,2007-05-10 14:00:00,NSW,1,0.05855914,0.3037199,0.54022986,0.5229885,0.54022986,0.0,1,0,0,14,3,5,Autumn,0.30659175,0.37237918,0.32927334,0.33619487,0.05855914,,,,,,,
Aberdeen 33_11kV,2007-05-10 15:00:00,NSW,1,0.058656786,0.33619487,0.53831416,0.54022986,0.53831416,0.0,1,0,0,15,3,5,Autumn,0.3037199,0.3541495,0.32641253,0.3456628,0.058656786,,,,,,,
Aberdeen 33_11kV,2007-05-10 16:00:00,NSW,1,0.058685254,0.3456628,0.532567,0.53831416,0.52873564,0.0,1,0,0,16,3,5,Autumn,0.33619487,0.36134028,0.32566443,0.38392234,0.058685254,,,,,,,
Aberdeen 33_11kV,2007-05-10 17:00:00,NSW,1,0.058800295,0.38392234,0.5229885,0.532567,0.5095785,0.0,1,0,0,17,3,5,Autumn,0.3456628,0.39515328,0.3250112,0.4218796,0.058800295,,,,,,,
Aberdeen 33_11kV,2007-05-10 18:00:00,NSW,1,0.058914427,0.4218796,0.5095785,0.5229885,0.4789272,0.0,1,0,0,18,3,5,Autumn,0.38392234,0.42625427,0.32454324,0.4092065,0.058914427,,,,,,,
Aberdeen 33_11kV,2007-05-10 19:00:00,NSW,1,0.05887632,0.4092065,0.49616858,0.5095785,0.45210728,0.0,0,0,0,19,3,5,Autumn,0.4218796,0.4249063,0.32436097,0.3542511,0.05887632,,,,,,,
Aberdeen 33_11kV,2007-05-10 20:00:00,NSW,1,0.058711078,0.3542511,0.4789272,0.49616858,0.4329502,0.0,0,0,0,20,3,5,Autumn,0.4092065,0.36784965,0.3237068,0.30675405,0.058711078,,,,,,,
Aberdeen 33_11kV,2007-05-10 21:00:00,NSW,1,0.05856826,0.30675405,0.46360153,0.4789272,0.42337164,0.0,0,0,0,21,3,5,Autumn,0.3542511,0.30604786,0.3231402,0.3353276,0.05856826,,,,,,,
Aberdeen 33_11kV,2007-05-10 22:00:00,NSW,1,0.058654178,0.3353276,0.45210728,0.46360153,0.41762453,0.0,0,0,0,22,3,5,Autumn,0.30675405,0.32135862,0.32316962,0.3671447,0.058654178,,,,,,,
Aberdeen 33_11kV,2007-05-10 23:00:00,NSW,1,0.058749847,0.3671447,0.4329502,0.45210728,0.4118774,0.0,0,0,0,23,3,5,Autumn,0.3353276,0.36243427,0.32375166,0.3999046,0.058749847,,,,,,,
Aberdeen 33_11kV,2007-05-11 00:00:00,NSW,1,0.05884835,0.3999046,0.41762453,0.4329502,0.40613025,0.0,0,0,0,0,4,5,Autumn,0.3671447,0.40873945,0.32394794,0.29133427,0.05884835,,,,,,,
Aberdeen 33_11kV,2007-05-11 01:00:00,NSW,1,0.058521897,0.29133427,0.40421456,0.41762453,0.394636,0.0,0,0,0,1,4,5,Autumn,0.3999046,0.31687614,0.32357982,0.22685887,0.058521897,,,,,,,
Aberdeen 33_11kV,2007-05-11 02:00:00,NSW,1,0.05832803,0.22685887,0.3908046,0.40421456,0.38697317,0.0,0,0,0,2,4,5,Autumn,0.29133427,0.24748218,0.32251558,0.21895446,0.05832803,,,,,,,
Aberdeen 33_11kV,2007-05-11 03:00:00,NSW,1,0.05830426,0.21895446,0.37931034,0.3908046,0.38122606,0.0,0,0,0,3,4,5,Autumn,0.22685887,0.22525692,0.32165626,0.20995979,0.05830426,,,,,,,
Aberdeen 33_11kV,2007-05-11 04:00:00,NSW,1,0.058277216,0.20995979,0.3697318,0.37931034,0.37356323,0.0,0,0,0,4,4,5,Autumn,0.21895446,0.22080791,0.32139367,0.22227605,0.058277216,,,,,,,
Aberdeen 33_11kV,2007-05-11 05:00:00,NSW,1,0.05831425,0.22227605,0.36206895,0.3697318,0.3716475,0.0,0,0,0,5,4,5,Autumn,0.20995979,0.24069653,0.32094166,0.287781,0.05831425,,,,,,,
Aberdeen 33_11kV,2007-05-11 06:00:00,NSW,1,0.058511212,0.287781,0.35440612,0.36206895,0.35632184,0.0,0,0,0,6,4,5,Autumn,0.22227605,0.26287222,0.32017416,0.3503621,0.058511212,,,,,,,
Aberdeen 33_11kV,2007-05-11 07:00:00,NSW,1,0.058699384,0.3503621,0.3505747,0.35440612,0.36206895,0.0,0,0,0,7,4,5,Autumn,0.287781,0.34024122,0.321212,0.3655799,0.058699384,,,,,,,
Aberdeen 33_11kV,2007-05-11 08:00:00,NSW,1,0.058745142,0.3655799,0.3467433,0.3505747,0.3659004,0.0,1,0,0,8,4,5,Autumn,0.3503621,0.34654987,0.3216337,0.32730797,0.058745142,,,,,,,
Aberdeen 33_11kV,2007-05-11 09:00:00,NSW,1,0.058630064,0.32730797,0.3697318,0.3467433,0.394636,0.0,1,0,0,9,4,5,Autumn,0.3655799,0.33632743,0.32242662,0.30713564,0.058630064,,,,,,,
Aberdeen 33_11kV,2007-05-11 10:00:00,NSW,1,0.05856941,0.30713564,0.40421456,0.3697318,0.42720306,0.0,1,0,0,10,4,5,Autumn,0.32730797,0.32686692,0.3220508,0.25941435,0.05856941,,,,,,,
Aberdeen 33_11kV,2007-05-11 11:00:00,NSW,1,0.05842592,0.25941435,0.44061303,0.40421456,0.46551725,0.0,1,0,0,11,4,5,Autumn,0.30713564,0.3171351,0.32122868,0.271437,0.05842592,,,,,,,
Aberdeen 33_11kV,2007-05-11 12:00:00,NSW,1,0.05846207,0.271437,0.4789272,0.44061303,0.5,0.0,1,0,0,12,4,5,Autumn,0.25941435,0.3142434,0.31882364,0.28306687,0.05846207,,,,,,,
Aberdeen 33_11kV,2007-05-11 13:00:00,NSW,1,0.058497038,0.28306687,0.51724136,0.4789272,0.5229885,0.0,1,0,0,13,4,5,Autumn,0.271437,0.30659175,0.31704006,0.27332017,0.058497038,,,,,,,
Aberdeen 33_11kV,2007-05-11 14:00:00,NSW,1,0.05846773,0.27332017,0.54022986,0.51724136,0.54022986,0.0,1,0,0,14,4,5,Autumn,0.28306687,0.3037199,0.31605986,0.31839386,0.05846773,,,,,,,
Aberdeen 33_11kV,2007-05-11 15:00:00,NSW,1,0.05860326,0.31839386,0.54789275,0.54022986,0.53831416,0.0,1,0,0,15,4,5,Autumn,0.27332017,0.33619487,0.3147932,0.3295876,0.05860326,,,,,,,
Aberdeen 33_11kV,2007-05-11 16:00:00,NSW,1,0.05863692,0.3295876,0.5440613,0.54789275,0.532567,0.0,1,0,0,16,4,5,Autumn,0.31839386,0.3456628,0.31405148,0.34574458,0.05863692,,,,,,,
Aberdeen 33_11kV,2007-05-11 17:00:00,NSW,1,0.0586855,0.34574458,0.5363985,0.5440613,0.5229885,0.0,1,0,0,17,4,5,Autumn,0.3295876,0.38392234,0.31338167,0.4019154,0.0586855,,,,,,,
Aberdeen 33_11kV,2007-05-11 18:00:00,NSW,1,0.058854397,0.4019154,0.5421456,0.5363985,0.5095785,0.0,1,0,0,18,4,5,Autumn,0.34574458,0.4218796,0.31179094,0.37620997,0.058854397,,,,,,,
Aberdeen 33_11kV,2007-05-11 19:00:00,NSW,1,0.058777105,0.37620997,0.5249042,0.5421456,0.49616858,0.0,0,0,0,19,4,5,Autumn,0.4019154,0.4092065,0.3109591,0.37390184,0.058777105,,,,,,,
Aberdeen 33_11kV,2007-05-11 20:00:00,NSW,1,0.058770165,0.37390184,0.49425286,0.5249042,0.4789272,0.0,0,0,0,20,4,5,Autumn,0.37620997,0.3542511,0.30958426,0.3573955,0.058770165,,,,,,,
Aberdeen 33_11kV,2007-05-11 21:00:00,NSW,1,0.058720533,0.3573955,0.47509578,0.49425286,0.46360153,0.0,0,0,0,21,4,5,Autumn,0.37390184,0.30675405,0.31040302,0.37884396,0.058720533,,,,,,,
Aberdeen 33_11kV,2007-05-11 22:00:00,NSW,1,0.058785025,0.37884396,0.4559387,0.47509578,0.45210728,0.0,0,0,0,22,4,5,Autumn,0.3573955,0.3353276,0.31251308,0.4130014,0.058785025,,,,,,,
Aberdeen 33_11kV,2007-05-11 23:00:00,NSW,1,0.05888773,0.4130014,0.4386973,0.4559387,0.4329502,0.0,0,0,0,23,4,5,Autumn,0.37884396,0.3671447,0.31432626,0.43667248,0.05888773,,,,,,,
Aberdeen 33_11kV,2007-05-12 00:00:00,NSW,1,0.058958907,0.43667248,0.42720306,0.4386973,0.41762453,0.0,0,0,1,0,5,5,Autumn,0.4130014,0.3999046,0.31623697,0.31751174,0.058958907,,,,,,,
Aberdeen 33_11kV,2007-05-12 01:00:00,NSW,1,0.05860061,0.31751174,0.41379312,0.42720306,0.40421456,0.0,0,0,1,1,5,5,Autumn,0.43667248,0.29133427,0.31776896,0.25485384,0.05860061,,,,,,,
Aberdeen 33_11kV,2007-05-12 02:00:00,NSW,1,0.058412205,0.25485384,0.40229884,0.41379312,0.3908046,0.0,0,0,1,2,5,5,Autumn,0.31751174,0.22685887,0.3188597,0.2369475,0.058412205,,,,,,,
Aberdeen 33_11kV,2007-05-12 03:00:00,NSW,1,0.058358364,0.2369475,0.3927203,0.40229884,0.37931034,0.0,0,0,1,3,5,5,Autumn,0.25485384,0.21895446,0.32002613,0.2285178,0.058358364,,,,,,,
Aberdeen 33_11kV,2007-05-12 04:00:00,NSW,1,0.058333017,0.2285178,0.38314176,0.3927203,0.3697318,0.0,0,0,1,4,5,5,Autumn,0.2369475,0.20995979,0.32077587,0.23642096,0.058333017,,,,,,,
Aberdeen 33_11kV,2007-05-12 05:00:00,NSW,1,0.05835678,0.23642096,0.37547892,0.38314176,0.36206895,0.0,0,0,1,5,5,5,Autumn,0.2285178,0.22227605,0.32154912,0.28611836,0.05835678,,,,,,,
Aberdeen 33_11kV,2007-05-12 06:00:00,NSW,1,0.058506213,0.28611836,0.3716475,0.37547892,0.35440612,0.0,0,0,1,6,5,5,Autumn,0.23642096,0.287781,0.3221385,0.31976783,0.058506213,,,,,,,
Aberdeen 33_11kV,2007-05-12 07:00:00,NSW,1,0.058607392,0.31976783,0.3716475,0.3716475,0.3505747,0.0,0,0,1,7,5,5,Autumn,0.28611836,0.3503621,0.3220692,0.38738889,0.058607392,,,,,,,
Aberdeen 33_11kV,2007-05-12 08:00:00,NSW,1,0.05881072,0.38738889,0.3697318,0.3716475,0.3467433,0.0,1,0,1,8,5,5,Autumn,0.31976783,0.3655799,0.32079443,0.3993632,0.05881072,,,,,,,
Aberdeen 33_11kV,2007-05-12 09:00:00,NSW,1,0.058846723,0.3993632,0.394636,0.3697318,0.3697318,0.0,1,0,1,9,5,5,Autumn,0.38738889,0.32730797,0.32170314,0.37797916,0.058846723,,,,,,,
Aberdeen 33_11kV,2007-05-12 10:00:00,NSW,1,0.058782425,0.37797916,0.4348659,0.394636,0.40421456,0.0,1,0,1,10,5,5,Autumn,0.3993632,0.30713564,0.32470545,0.3359768,0.058782425,,,,,,,
Aberdeen 33_11kV,2007-05-12 11:00:00,NSW,1,0.05865613,0.3359768,0.46360153,0.4348659,0.44061303,0.0,1,0,1,11,5,5,Autumn,0.37797916,0.25941435,0.32765725,0.3228032,0.05865613,,,,,,,
Aberdeen 33_11kV,2007-05-12 12:00:00,NSW,1,0.05861652,0.3228032,0.49233717,0.46360153,0.4789272,0.0,1,0,1,12,5,5,Autumn,0.3359768,0.271437,0.33084735,0.316725,0.05861652,,,,,,,
Aberdeen 33_11kV,2007-05-12 13:00:00,NSW,1,0.058598243,0.316725,0.51724136,0.49233717,0.51724136,0.0,1,0,1,13,5,5,Autumn,0.3228032,0.28306687,0.3329876,0.27552918,0.058598243,,,,,,,
Aberdeen 33_11kV,2007-05-12 14:00:00,NSW,1,0.058474373,0.27552918,0.5344828,0.51724136,0.54022986,0.0,1,0,1,14,5,5,Autumn,0.316725,0.27332017,0.33439004,0.2914693,0.058474373,,,,,,,
Aberdeen 33_11kV,2007-05-12 15:00:00,NSW,1,0.058522303,0.2914693,0.54980844,0.5344828,0.54789275,0.0,1,0,1,15,5,5,Autumn,0.27552918,0.31839386,0.33448207,0.29433,0.058522303,,,,,,,
Aberdeen 33_11kV,2007-05-12 16:00:00,NSW,1,0.058530904,0.29433,0.5555556,0.54980844,0.5440613,0.0,1,0,1,16,5,5,Autumn,0.2914693,0.3295876,0.33336022,0.3414752,0.058530904,,,,,,,
Aberdeen 33_11kV,2007-05-12 17:00:00,NSW,1,0.058672663,0.3414752,0.54789275,0.5555556,0.5363985,0.0,1,0,1,17,5,5,Autumn,0.29433,0.34574458,0.33189115,0.42025286,0.058672663,,,,,,,
Aberdeen 33_11kV,2007-05-12 18:00:00,NSW,1,0.058909535,0.42025286,0.5421456,0.54789275,0.5421456,0.0,1,0,1,18,5,5,Autumn,0.3414752,0.4019154,0.33171326,0.40300938,0.058909535,,,,,,,
Aberdeen 33_11kV,2007-05-12 19:00:00,NSW,1,0.058857687,0.40300938,0.5114943,0.5421456,0.5249042,0.0,0,0,1,19,5,5,Autumn,0.42025286,0.37620997,0.33247733,0.36676928,0.058857687,,,,,,,
